id,name,shelves,platforms,rating,review,dates,statuses,genres,franchises,developers,publishers,release_date,url,giantbomb_id
55718,Fire Emblem Echoes: Shadows of Valentia,"{""Played"": {""date_added"": ""2017-10-05T07:06:19Z"", ""url"": ""https://www.grouvee.com/user/praGmatic/shelves/147651-played/""}}",{},5,,[],[],"{""Role-Playing"": {""url"": ""https://www.grouvee.com/games/?genre=role-playing""}, ""Strategy"": {""url"": ""https://www.grouvee.com/games/?genre=strategy""}}","{""Fire Emblem"": {""url"": ""https://www.grouvee.com/games/franchise/152-fire-emblem/""}}","{""8-4, Ltd."": {""url"": ""https://www.grouvee.com/games/?developer=8-4-ltd""}, ""Intelligent Systems Co., Ltd."": {""url"": ""https://www.grouvee.com/games/?developer=intelligent-systems-co-ltd""}}","{""Nintendo"": {""url"": ""https://www.grouvee.com/games/?publisher=nintendo""}}",2017-04-20,https://www.grouvee.com/games/55718-fire-emblem-echoes-shadows-of-valentia/,57789
162,Half-Life 2,"{""Played"": {""date_added"": ""2017-05-30T06:54:38Z"", ""url"": ""https://www.grouvee.com/user/praGmatic/shelves/147651-played/""}}",{},,,[],[],"{""First-Person Shooter"": {""url"": ""https://www.grouvee.com/games/?genre=first-person-shooter""}}","{""Half-Life"": {""url"": ""https://www.grouvee.com/games/franchise/519-half-life/""}}","{""Valve Corporation"": {""url"": ""https://www.grouvee.com/games/?developer=valve-corporation""}}","{""Electronic Arts"": {""url"": ""https://www.grouvee.com/games/?publisher=electronic-arts""}, ""NVIDIA Tegra Partners"": {""url"": ""https://www.grouvee.com/games/?publisher=nvidia-tegra-partners""}, ""Sierra Entertainment, Inc."": {""url"": ""https://www.grouvee.com/games/?publisher=sierra-entertainment-inc""}, ""Valve Corporation"": {""url"": ""https://www.grouvee.com/games/?publisher=valve-corporation""}}",2004-11-16,https://www.grouvee.com/games/162-half-life-2/,1539
33228,inFamous: Festival of Blood,"{""Played"": {""date_added"": ""2017-05-30T06:42:33Z"", ""url"": ""https://www.grouvee.com/user/praGmatic/shelves/147651-played/""}}",{},,,[],[],"{""Action-Adventure"": {""url"": ""https://www.grouvee.com/games/?genre=action-adventure""}, ""Platformer"": {""url"": ""https://www.grouvee.com/games/?genre=platformer""}, ""Shooter"": {""url"": ""https://www.grouvee.com/games/?genre=shooter""}}","{""inFamous"": {""url"": ""https://www.grouvee.com/games/franchise/1781-infamous/""}}","{""Sucker Punch"": {""url"": ""https://www.grouvee.com/games/?developer=sucker-punch""}}","{""Sony Computer Entertainment America"": {""url"": ""https://www.grouvee.com/games/?publisher=sony-computer-entertainment-america""}}",2011-10-25,https://www.grouvee.com/games/33228-infamous-festival-of-blood/,36304
35,Bastion,"{""Played"": {""date_added"": ""2019-08-28T05:17:45Z"", ""url"": ""https://www.grouvee.com/user/praGmatic/shelves/147651-played/""}}",{},4,,[],[],"{""Action"": {""url"": ""https://www.grouvee.com/games/?genre=action""}, ""Role-Playing"": {""url"": ""https://www.grouvee.com/games/?genre=role-playing""}}",{},{},{},2011-07-20,https://www.grouvee.com/games/35-bastion/,32085
46484,Horizon Zero Dawn,"{""Played"": {""date_added"": ""2017-12-31T19:51:07Z"", ""url"": ""https://www.grouvee.com/user/praGmatic/shelves/147651-played/""}}",{},5,,[],[],"{""Action-Adventure"": {""url"": ""https://www.grouvee.com/games/?genre=action-adventure""}, ""Role-Playing"": {""url"": ""https://www.grouvee.com/games/?genre=role-playing""}, ""Shooter"": {""url"": ""https://www.grouvee.com/games/?genre=shooter""}}","{""Horizon"": {""url"": ""https://www.grouvee.com/games/franchise/4734-horizon/""}}","{""Guerrilla Games"": {""url"": ""https://www.grouvee.com/games/?developer=guerrilla-games""}}","{""Sony Computer Entertainment America"": {""url"": ""https://www.grouvee.com/games/?publisher=sony-computer-entertainment-america""}, ""Sony Computer Entertainment Europe"": {""url"": ""https://www.grouvee.com/games/?publisher=sony-computer-entertainment-europe""}}",2017-02-28,https://www.grouvee.com/games/46484-horizon-zero-dawn/,49973
82805,Kena: Bridge of Spirits,"{""Wish List"": {""date_added"": ""2021-09-22T05:56:34Z"", ""url"": ""https://www.grouvee.com/user/praGmatic/shelves/147654-wish-list/"", ""order"": 43}}",{},,,[],[],"{""Action-Adventure"": {""url"": ""https://www.grouvee.com/games/?genre=action-adventure""}}",{},{},{},2021-09-21,https://www.grouvee.com/games/82805-kena-bridge-of-spirits/,78958
66514,Eastward,"{""Wish List"": {""date_added"": ""2021-09-14T13:10:37Z"", ""url"": ""https://www.grouvee.com/user/praGmatic/shelves/147654-wish-list/"", ""order"": 38}}",{},,,[],[],"{""Adventure"": {""url"": ""https://www.grouvee.com/games/?genre=adventure""}, ""Role-Playing"": {""url"": ""https://www.grouvee.com/games/?genre=role-playing""}}",{},{},{},2021-09-16,https://www.grouvee.com/games/66514-eastward/,68264
74350,Vigil: The Longest Night,"{""Wish List"": {""date_added"": ""2021-07-26T10:29:01Z"", ""url"": ""https://www.grouvee.com/user/praGmatic/shelves/147654-wish-list/"", ""order"": 35}}","{""PC"": {""url"": ""https://www.grouvee.com/games/?platform=pc""}}",,,[],[],"{""Action-Adventure"": {""url"": ""https://www.grouvee.com/games/?genre=action-adventure""}, ""Platformer"": {""url"": ""https://www.grouvee.com/games/?genre=platformer""}}",{},{},{},2020-10-14,https://www.grouvee.com/games/74350-vigil-the-longest-night/,71798
34927,PlayStation All-Stars Battle Royale,"{""Played"": {""date_added"": ""2017-05-30T06:41:55Z"", ""url"": ""https://www.grouvee.com/user/praGmatic/shelves/147651-played/""}}",{},,,[],[],"{""Fighting"": {""url"": ""https://www.grouvee.com/games/?genre=fighting""}, ""Platformer"": {""url"": ""https://www.grouvee.com/games/?genre=platformer""}}","{""PlayStation All-Stars"": {""url"": ""https://www.grouvee.com/games/franchise/2646-playstation-all-stars/""}}",{},{},2012-12-18,https://www.grouvee.com/games/34927-playstation-all-stars-battle-royale/,38140
51686,Resident Evil 7 biohazard,"{""Played"": {""date_added"": ""2018-08-27T09:49:38Z"", ""url"": ""https://www.grouvee.com/user/praGmatic/shelves/147651-played/""}}",{},5,,[],[],"{""Action-Adventure"": {""url"": ""https://www.grouvee.com/games/?genre=action-adventure""}}","{""Resident Evil"": {""url"": ""https://www.grouvee.com/games/franchise/213-resident-evil/""}}",{},{},2017-01-24,https://www.grouvee.com/games/51686-resident-evil-7-biohazard/,54231
18999,Metal Gear Solid 4: Guns of the Patriots,"{""Played"": {""date_added"": ""2017-05-30T06:39:25Z"", ""url"": ""https://www.grouvee.com/user/praGmatic/shelves/147651-played/""}}",{},5,,[],[],"{""Action-Adventure"": {""url"": ""https://www.grouvee.com/games/?genre=action-adventure""}, ""Shooter"": {""url"": ""https://www.grouvee.com/games/?genre=shooter""}}","{""Metal Gear"": {""url"": ""https://www.grouvee.com/games/franchise/323-metal-gear/""}, ""Metal Gear Solid"": {""url"": ""https://www.grouvee.com/games/franchise/1353-metal-gear-solid/""}}","{""8-4, Ltd."": {""url"": ""https://www.grouvee.com/games/?developer=8-4-ltd""}, ""Kojima Productions"": {""url"": ""https://www.grouvee.com/games/?developer=kojima-productions""}}","{""Konami Corporation"": {""url"": ""https://www.grouvee.com/games/?publisher=konami-corporation""}}",2008-06-12,https://www.grouvee.com/games/18999-metal-gear-solid-4-guns-of-the-patriots/,20669
42119,Batman: Arkham Knight,"{""Played"": {""date_added"": ""2017-07-20T08:33:15Z"", ""url"": ""https://www.grouvee.com/user/praGmatic/shelves/147651-played/""}}",{},5,,[],[],"{""Action-Adventure"": {""url"": ""https://www.grouvee.com/games/?genre=action-adventure""}}","{""Batman"": {""url"": ""https://www.grouvee.com/games/franchise/74-batman/""}, ""Batman: Arkham Asylum"": {""url"": ""https://www.grouvee.com/games/franchise/1962-batman-arkham-asylum/""}, ""DC Universe"": {""url"": ""https://www.grouvee.com/games/franchise/75-dc-universe/""}}",{},{},2015-06-23,https://www.grouvee.com/games/42119-batman-arkham-knight/,45577
18893,Ōkami,"{""Played"": {""date_added"": ""2017-05-30T11:19:05Z"", ""url"": ""https://www.grouvee.com/user/praGmatic/shelves/147651-played/""}}",{},5,,[],[],"{""Action-Adventure"": {""url"": ""https://www.grouvee.com/games/?genre=action-adventure""}}","{""\u014ckami"": {""url"": ""https://www.grouvee.com/games/franchise/1777-okami/""}}","{""Clover Studio"": {""url"": ""https://www.grouvee.com/games/?developer=clover-studio""}, ""Hexa Drive"": {""url"": ""https://www.grouvee.com/games/?developer=hexa-drive""}, ""Imagica Digitalscape Co., Ltd."": {""url"": ""https://www.grouvee.com/games/?developer=imagica-digitalscape-co-ltd""}, ""Ready at Dawn Studios, LLC"": {""url"": ""https://www.grouvee.com/games/?developer=ready-at-dawn-studios-llc""}}","{""Capcom"": {""url"": ""https://www.grouvee.com/games/?publisher=capcom""}}",2006-04-18,https://www.grouvee.com/games/18893-okami/,20555
32996,Borderlands 2,"{""Backlog"": {""date_added"": ""2020-09-15T07:38:01Z"", ""url"": ""https://www.grouvee.com/user/praGmatic/shelves/147652-backlog/""}}",{},,,[],[],"{""First-Person Shooter"": {""url"": ""https://www.grouvee.com/games/?genre=first-person-shooter""}, ""Role-Playing"": {""url"": ""https://www.grouvee.com/games/?genre=role-playing""}}","{""Borderlands"": {""url"": ""https://www.grouvee.com/games/franchise/1769-borderlands/""}}",{},{},2012-09-18,https://www.grouvee.com/games/32996-borderlands-2/,36055
74877,Dusk Diver,"{""Played"": {""date_added"": ""2021-07-23T07:13:32Z"", ""url"": ""https://www.grouvee.com/user/praGmatic/shelves/147651-played/"", ""order"": 298}}",{},3,,[],[],"{""Action"": {""url"": ""https://www.grouvee.com/games/?genre=action""}, ""Brawler"": {""url"": ""https://www.grouvee.com/games/?genre=brawler""}, ""Role-Playing"": {""url"": ""https://www.grouvee.com/games/?genre=role-playing""}}",{},{},{},2019-03-26,https://www.grouvee.com/games/74877-dusk-diver/,72237
51684,God of War,"{""Played"": {""date_added"": ""2018-07-05T08:53:17Z"", ""url"": ""https://www.grouvee.com/user/praGmatic/shelves/147651-played/""}}",{},5,,[],[],"{""Action-Adventure"": {""url"": ""https://www.grouvee.com/games/?genre=action-adventure""}}","{""God of War"": {""url"": ""https://www.grouvee.com/games/franchise/1204-god-of-war/""}}",{},{},2018-04-20,https://www.grouvee.com/games/51684-god-of-war/,54229
980,Devil May Cry 3: Dante's Awakening,"{""Played"": {""date_added"": ""2017-05-30T06:39:01Z"", ""url"": ""https://www.grouvee.com/user/praGmatic/shelves/147651-played/""}}",{},3,,[],[],"{""Action"": {""url"": ""https://www.grouvee.com/games/?genre=action""}}","{""Devil May Cry"": {""url"": ""https://www.grouvee.com/games/franchise/362-devil-may-cry/""}}",{},{},2005-03-01,https://www.grouvee.com/games/980-devil-may-cry-3-dantes-awakening/,890
36579,Brothers: A Tale of Two Sons,"{""Played"": {""date_added"": ""2017-05-30T06:34:32Z"", ""url"": ""https://www.grouvee.com/user/praGmatic/shelves/147651-played/""}}",{},4,,[],[],"{""Adventure"": {""url"": ""https://www.grouvee.com/games/?genre=adventure""}, ""Puzzle"": {""url"": ""https://www.grouvee.com/games/?genre=puzzle""}}",{},"{""Starbreeze Studios AB"": {""url"": ""https://www.grouvee.com/games/?developer=starbreeze-studios-ab""}}","{""505 Games"": {""url"": ""https://www.grouvee.com/games/?publisher=505-games""}}",2013-08-07,https://www.grouvee.com/games/36579-brothers-a-tale-of-two-sons/,39854
60,Star Wars: Knights of the Old Republic,"{""Played"": {""date_added"": ""2017-05-30T06:54:50Z"", ""url"": ""https://www.grouvee.com/user/praGmatic/shelves/147651-played/""}}",{},,,[],[],"{""Role-Playing"": {""url"": ""https://www.grouvee.com/games/?genre=role-playing""}}","{""Star Wars"": {""url"": ""https://www.grouvee.com/games/franchise/88-star-wars/""}, ""Star Wars: Knights of the Old Republic"": {""url"": ""https://www.grouvee.com/games/franchise/1360-star-wars-knights-of-the-old-republic/""}}",{},{},2003-07-15,https://www.grouvee.com/games/60-star-wars-knights-of-the-old-republic/,18741
49004,Ni no Kuni II: Revenant Kingdom,"{""Played"": {""date_added"": ""2018-05-14T12:48:36Z"", ""url"": ""https://www.grouvee.com/user/praGmatic/shelves/147651-played/""}}",{},3,,[],[],"{""Action"": {""url"": ""https://www.grouvee.com/games/?genre=action""}, ""Role-Playing"": {""url"": ""https://www.grouvee.com/games/?genre=role-playing""}}","{""Ni no Kuni"": {""url"": ""https://www.grouvee.com/games/franchise/3347-ni-no-kuni/""}}",{},{},2018-03-23,https://www.grouvee.com/games/49004-ni-no-kuni-ii-revenant-kingdom/,51744
144,Grand Theft Auto: Vice City,"{""Played"": {""date_added"": ""2017-05-30T06:38:19Z"", ""url"": ""https://www.grouvee.com/user/praGmatic/shelves/147651-played/""}}",{},5,,[],[],"{""Action-Adventure"": {""url"": ""https://www.grouvee.com/games/?genre=action-adventure""}, ""Driving/Racing"": {""url"": ""https://www.grouvee.com/games/?genre=drivingracing""}, ""Role-Playing"": {""url"": ""https://www.grouvee.com/games/?genre=role-playing""}}","{""Grand Theft Auto"": {""url"": ""https://www.grouvee.com/games/franchise/845-grand-theft-auto/""}}","{""Rockstar North"": {""url"": ""https://www.grouvee.com/games/?developer=rockstar-north""}, ""War Drum Studios"": {""url"": ""https://www.grouvee.com/games/?developer=war-drum-studios""}}","{""Rockstar Games"": {""url"": ""https://www.grouvee.com/games/?publisher=rockstar-games""}}",2002-10-27,https://www.grouvee.com/games/144-grand-theft-auto-vice-city/,17036
55719,Fire Emblem: Three Houses,"{""Played"": {""date_added"": ""2021-09-16T12:21:56Z"", ""url"": ""https://www.grouvee.com/user/praGmatic/shelves/147651-played/"", ""order"": 311}}","{""Nintendo Switch"": {""url"": ""https://www.grouvee.com/games/?platform=nintendo-switch""}}",4,,[],[],"{""Role-Playing"": {""url"": ""https://www.grouvee.com/games/?genre=role-playing""}, ""Strategy"": {""url"": ""https://www.grouvee.com/games/?genre=strategy""}}","{""Fire Emblem"": {""url"": ""https://www.grouvee.com/games/franchise/152-fire-emblem/""}}","{""Intelligent Systems Co., Ltd."": {""url"": ""https://www.grouvee.com/games/?developer=intelligent-systems-co-ltd""}, ""Tecmo Koei Co., Ltd."": {""url"": ""https://www.grouvee.com/games/?developer=tecmo-koei-co-ltd""}}","{""Nintendo"": {""url"": ""https://www.grouvee.com/games/?publisher=nintendo""}}",2019-07-26,https://www.grouvee.com/games/55719-fire-emblem-three-houses/,57790
76545,Spiritfarer,"{""Played"": {""date_added"": ""2020-09-06T16:11:06Z"", ""url"": ""https://www.grouvee.com/user/praGmatic/shelves/147651-played/""}}","{""Nintendo Switch"": {""url"": ""https://www.grouvee.com/games/?platform=nintendo-switch""}}",4,,[],[],"{""Adventure"": {""url"": ""https://www.grouvee.com/games/?genre=adventure""}}",{},{},{},2020-08-18,https://www.grouvee.com/games/76545-spiritfarer/,73764
88239,Metroid Dread,"{""Wish List"": {""date_added"": ""2021-10-06T18:01:06Z"", ""url"": ""https://www.grouvee.com/user/praGmatic/shelves/147654-wish-list/"", ""order"": 54}}","{""Nintendo Switch"": {""url"": ""https://www.grouvee.com/games/?platform=nintendo-switch""}}",,,[],[],"{""Action-Adventure"": {""url"": ""https://www.grouvee.com/games/?genre=action-adventure""}, ""Platformer"": {""url"": ""https://www.grouvee.com/games/?genre=platformer""}}","{""Metroid"": {""url"": ""https://www.grouvee.com/games/franchise/531-metroid/""}}",{},{},2021-10-08,https://www.grouvee.com/games/88239-metroid-dread/,83057
75135,Wildermyth,"{""Wish List"": {""date_added"": ""2021-07-12T09:14:51Z"", ""url"": ""https://www.grouvee.com/user/praGmatic/shelves/147654-wish-list/"", ""order"": 30}}",{},,,[],[],"{""Role-Playing"": {""url"": ""https://www.grouvee.com/games/?genre=role-playing""}}",{},{},{},2021-06-15,https://www.grouvee.com/games/75135-wildermyth/,72480
12112,Devil May Cry,"{""Played"": {""date_added"": ""2017-05-30T06:38:57Z"", ""url"": ""https://www.grouvee.com/user/praGmatic/shelves/147651-played/""}}",{},5,,[],[],"{""Action-Adventure"": {""url"": ""https://www.grouvee.com/games/?genre=action-adventure""}}","{""Devil May Cry"": {""url"": ""https://www.grouvee.com/games/franchise/362-devil-may-cry/""}}",{},{},2001-08-23,https://www.grouvee.com/games/12112-devil-may-cry/,13072
75146,Bug Fables,"{""Played"": {""date_added"": ""2021-01-21T07:30:58Z"", ""url"": ""https://www.grouvee.com/user/praGmatic/shelves/147651-played/""}}",{},,,[],[],"{""Role-Playing"": {""url"": ""https://www.grouvee.com/games/?genre=role-playing""}}",{},{},"{""DANGEN Entertainment"": {""url"": ""https://www.grouvee.com/games/?publisher=dangen-entertainment""}}",2019-11-21,https://www.grouvee.com/games/75146-bug-fables/,72490
67519,AI: The Somnium Files,"{""Played"": {""date_added"": ""2021-07-19T07:07:44Z"", ""url"": ""https://www.grouvee.com/user/praGmatic/shelves/147651-played/"", ""order"": 297}}",{},2,,[],[],"{""Adventure"": {""url"": ""https://www.grouvee.com/games/?genre=adventure""}}","{""AI: The Somnium Files"": {""url"": ""https://www.grouvee.com/games/franchise/5006-ai-the-somnium-files/""}}",{},{},2019-09-17,https://www.grouvee.com/games/67519-ai-the-somnium-files/,69237
82814,Resident Evil Village,"{""Wish List"": {""date_added"": ""2021-09-24T13:45:52Z"", ""url"": ""https://www.grouvee.com/user/praGmatic/shelves/147654-wish-list/"", ""order"": 48}}",{},,,[],[],"{""Action-Adventure"": {""url"": ""https://www.grouvee.com/games/?genre=action-adventure""}}","{""Resident Evil"": {""url"": ""https://www.grouvee.com/games/franchise/213-resident-evil/""}}",{},{},2021-05-07,https://www.grouvee.com/games/82814-resident-evil-village/,78967
29148,Shin Megami Tensei IV,"{""Played"": {""date_added"": ""2018-01-25T14:43:23Z"", ""url"": ""https://www.grouvee.com/user/praGmatic/shelves/147651-played/""}}",{},4,,[],[],"{""Role-Playing"": {""url"": ""https://www.grouvee.com/games/?genre=role-playing""}}","{""Megami Tensei"": {""url"": ""https://www.grouvee.com/games/franchise/593-megami-tensei/""}, ""Shin Megami Tensei"": {""url"": ""https://www.grouvee.com/games/franchise/715-shin-megami-tensei/""}}","{""Atlus Co., Ltd."": {""url"": ""https://www.grouvee.com/games/?developer=atlus-co-ltd""}}","{""Atlus Co., Ltd."": {""url"": ""https://www.grouvee.com/games/?publisher=atlus-co-ltd""}, ""Atlus U.S.A., Inc."": {""url"": ""https://www.grouvee.com/games/?publisher=atlus-usa-inc""}}",2013-05-23,https://www.grouvee.com/games/29148-shin-megami-tensei-iv/,31809
